UNITID,STAT_IC,LOCK_IC,IMP_IC,STAT_C,LOCK_C,PRCH_C,IDX_C,PCC_F,IMP_C,STAT_E12,LOCK_E12,PRCH_E12,IDX_E12,PCE12_F,IMP_E12,STAT_SFA,LOCK_SFA,PRCH_SFA,IDX_SFA,PCSFA_F,IMP_SFA,SFAFORM,STAT_GR,LOCK_GR,PRCH_GR,IDX_GR,PCGR_F,IMP_GR,COHRTSTU,STAT_GR2,LOCK_GR2,PRCH_GR2,IDX_GR2,PCGR2_F,IMP_GR2,STAT_OM,LOCK_OM,PRCH_OM,IDX_OM,PCOM_F,IMP_OM,STAT_ADM,LOCK_ADM,IMP_ADM,STAT_HR,LOCK_HR,PRCH_HR,IDX_HR,PCHR_F,IMP_HR,FTEMP15,TENURSYS,SA_EXCL,STAT_EAP,STAT_SA,STAT_S,STAT_EF,LOCK_EF,PRCH_EF,IDX_EF,PCEF_F,IMP_EF,PTA99_EF,PTACIPEF,PTB_EF,PTC_EF,PTD_EF,STAT_F,LOCK_F,PRCH_F,IDX_F,PCF_F,IMP_F,FORM_F,FYBEG,FYEND,GPFS,F1GASBAL,F2PELL,F3PELL,F_ATHLTC,F3BIST,STAT_AL,LOCK_AL,PRCH_AL,IDX_AL,PCAL_F,IMP_AL,HASAL,NTRLDSTR,REV_IC,REV_C,REV_E12,REV_SFA,REV_GR,REV_GR2,REV_OM,REV_ADM,REV_HR,REV_EF,REV_F,REV_AL,OMFLG1GR,OMFLG2GR,OMFLG3GR,OMFLG4,OMFLG5,OMFLG6GR
102067,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"102014","092015",3,1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,-2,-2,1,0,0
102076,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"102014","092015",1,1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,0
102094,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"102014","092015",1,1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0
102234,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,1,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,-2,0,1,0
102261,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"062014","052015",1,-2,1,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0
102270,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,1,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,-2,0,1,0
102298,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,1,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,1,0,1,1,-2,0,0,0,0,-2,0,-2,0,0,0
102313,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"102014","092015",1,1,-2,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,-2,-2,0,0,0
102368,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"102014","092015",3,1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0
102377,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,1,-2,4,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-2,0,0,0
102395,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,-2,-2,-2,.,-2,2,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,-2,-2,1,8,-2,-2,.,-2,2,"092014","082015",1,-2,1,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,-2,-2,0,-2,0,0,0,0,-2,-2,-2,0,0,0
102429,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"102014","092015",1,1,-2,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,0
102553,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,2,-2,1,8,1,102553,100,-2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,-2,0,0,0,0
102580,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,4,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"062014","052015",1,-2,1,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,-2,-2,0,-2,0,0,0,0,-2,-2,-2,0,0,0
102614,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0
102632,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0
102669,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,1,-2,3,-2,1,8,2,102553,0,-2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,-2,0,0,0,0
102711,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,5,-2,.,-2,4,"072014","062015",1,-1,-2,-2,-1,-2,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
102845,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,5,1,8,-2,-2,.,-2,1,0,0,0,0,1,0,0,1,-2,0,0,0,0,-2,-2,0,0,1,0
103501,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,0
103529,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,-2,1,-2,1,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,3,-2,-2,-2,-2,-2,.,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,-2,-2,-2,-2,-2
103644,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2,-2,-9,-2,-2,-2,.,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-9,-2,-2,-2,.,-2,-2,-2,-2,-9,-9,-9,-9,-2,-2,-2,.,-2,-9,-2,-9,-9,-9,-9,-2,-2,-2,.,-2,-2,"-2","-2",-2,-2,-2,-2,-2,-2,-9,-2,-2,-2,.,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
103723,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,-2,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,3,-2,-2,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,-2,-2,-2,0,0,0,0
103732,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2,-2,-9,-2,-2,-2,.,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-9,-2,-2,-2,.,-2,-2,-2,-2,-9,-9,-9,-9,-2,-2,-2,.,-2,-9,-2,-9,-9,-9,-9,-2,-2,-2,.,-2,-2,"-2","-2",-2,-2,-2,-2,-2,-2,-9,-2,-2,-2,.,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
103741,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,1,-2,1,8,-2,-2,.,-2,3,"072014","062015",1,-2,-2,1,-2,3,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
103778,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,3,-2,-2,-2,-2,.,-2,3,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,-2,-2,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,3,-2,3,-2,1,8,2,104151,0,-2,1,0,0,0,0,0,-2,-2,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2
103787,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,1,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,-2,0,0,0,0
103811,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
103893,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,-2,1,8,3,485467,.,-2,3,"072014","062015",1,-2,-2,1,-2,3,1,8,2,125532,7,-2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-2,-2,0,0,0
103909,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,-2,1,8,3,485467,.,-2,3,"072014","062015",1,-2,-2,1,-2,3,1,8,2,125532,6,-2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-2,-2,0,0,0
103927,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,-2,1,8,3,485467,.,-2,3,"072014","062015",1,-2,-2,1,-2,3,1,8,2,125532,5,-2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-2,-2,0,0,0
103945,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,2,"012014","122014",1,-2,1,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,-2,0,-2,0,0,0,0,-2,-2,0,0,0,0
103954,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
103963,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,3,-2,-2,-2,-2,.,-2,-2,0,0,0,0,1,0,0,-2,-2,0,1,0,-2,-2,-2,-2,-2,-2,-2
104090,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,1,104090,57.50,-2,3,"012014","122014",1,-2,-2,1,-2,5,1,8,1,104090,47,-2,1,0,0,0,0,0,0,0,1,-2,0,0,0,0,-2,-2,0,0,1,0
104151,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,1,104151,62.00,-2,4,"072014","062015",1,1,-2,-2,1,-2,1,8,1,104151,60,-2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,-2,0,0,0
104160,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,0
104179,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,1,104179,99.29,-2,4,"072014","062015",1,1,-2,-2,1,-2,1,8,1,104179,100,-2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,-2,0,0,0
104188,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,1,104188,55.00,-2,3,"012014","122014",2,-2,-2,1,-2,4,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,-2,0,0,0,0
104346,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,-2,0,0,0,0,1,-2,-2,0,0,0
104364,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,3,"072014","062015",1,-2,-2,1,-2,3,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,-2,0,0,0,0
104391,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
104425,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,2,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,1,1,-2,0,0,0,0,0,-2,-2,0,0,0
104434,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,1,-2,1,8,-2,-2,.,-2,3,"072014","062015",1,-2,-2,1,-2,3,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
104443,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,1,-2,1,8,-2,-2,.,-2,3,"072014","062015",1,-2,-2,1,-2,3,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
104504,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,5,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
104568,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
104577,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,4,"072014","062015",1,2,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,0
104586,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,3,133553,.,-2,2,"072014","062015",1,-2,1,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-2,0,0,0
